payment_count,total_items,total_freight_value,estimated_delivery_days,avg_product_price,avg_product_freight,avg_product_review,avg_product_weight,main_category,total_products_in_order,purchase_month,purchase_day,purchase_hour,is_weekend,purchase_quarter,state_AL,state_AM,state_AP,state_BA,state_CE,state_DF,state_ES,state_GO,state_MA,state_MG,state_MS,state_MT,state_PA,state_PB,state_PE,state_PI,state_PR,state_RJ,state_RN,state_RO,state_RR,state_RS,state_SC,state_SE,state_SP,state_TO,is_late
1,1,13.64,20.310532407407408,86.14285714285714,17.402857142857144,3.857142857142857,6350.0,60,1,1,15,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,8.27,21.52053240740741,34.0,8.269999999999998,5.0,300.0,49,1,12,31,11,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,13.08,10.500081018518518,59.49,13.08,5.0,150.0,9,1,7,29,11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,15.1,35.50170138888889,40.78160839160826,14.871048951048937,3.9931506849315066,350.0,14,1,1,31,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,23.37,24.61232638888889,149.93649635036573,26.02051094890512,4.209558823529412,533.0,45,1,2,10,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,21.69,18.552789351851853,149.9,21.69,5.0,3450.0,33,1,8,23,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,18.88,59.31612268518519,138.10000000000002,20.19333333333333,4.888888888888889,458.0,67,1,8,6,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,17.92,24.27962962962963,309.0,27.28333333333333,5.0,570.0,23,1,2,24,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,8.27,24.226377314814812,34.0,8.269999999999998,4.888888888888889,300.0,49,1,12,23,18,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,34.92,30.466828703703705,177.77666666666667,27.56111111111111,3.25,300.0,33,1,11,25,12,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,22.06,29.609872685185184,15.030540540540546,13.294594594594601,4.4324324324324325,300.0,12,1,5,19,9,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,29.6,31.46113425925926,78.99090909090911,29.155000000000005,3.909090909090909,4500.0,7,1,3,5,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,7.39,11.50800925925926,46.333333333333336,14.871666666666664,4.833333333333333,150.0,12,1,3,17,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2,26.38,11.285925925925923,77.16,15.559199999999997,3.6,300.0,21,1,8,12,17,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,17.16,20.64408564814815,59.5,17.16,3.0,1500.0,14,1,3,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,20.22,22.55783564814815,105.0,26.449387755102045,4.538461538461538,2800.0,45,1,7,17,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,7.88,14.305289351851853,87.37392307692339,15.163538461538472,4.070631970260223,250.0,12,1,6,21,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,22.4,29.585949074074072,100.21777777777781,15.922962962962961,3.555555555555556,200.0,45,1,3,26,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,23.81,20.309791666666666,446.8333333333333,31.484999999999996,4.333333333333333,5800.0,1,1,11,23,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,57.86,27.324247685185185,169.9,50.185,3.625,8150.0,60,1,12,1,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,12.79,18.341782407407408,49.899999999999984,15.61909090909091,3.3636363636363638,600.0,14,1,3,30,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,1,12.69,19.097650462962964,42.4,14.399999999999999,5.0,650.0,55,1,7,5,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,23.28,25.95052083333333,99.9,23.28,1.0,1075.0,9,1,3,18,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,1,13.14,13.654166666666669,87.69250000000002,14.872750000000005,3.7435897435897436,341.0,63,1,8,23,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2,68.56,14.996458333333331,91.9,34.28,3.0,9875.0,14,2,8,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2,42.29,33.05449074074074,14.7305,13.179777777777776,3.5277777777777777,144.0,71,2,7,13,22,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,114.62,36.55186342592592,112.41612903225807,39.523548387096774,3.7,8325.0,41,1,4,11,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,16.11,23.410578703703703,43.99,16.11,1.0,500.0,14,1,11,24,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,18.58,24.18578703703704,93.99,16.803999999999995,4.6,250.0,13,1,6,8,19,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,15.23,19.11570601851852,14.900000000000004,14.396666666666665,3.8666666666666667,150.0,31,1,4,7,21,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,16.32,35.50159722222222,39.0,16.290000000000003,4.666666666666667,650.0,64,1,6,5,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,24.71,30.31357638888889,71.36413662239148,13.684743833017047,4.019083969465649,2600.0,55,1,4,9,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,12.79,26.301585648148148,14.62727272727273,14.469090909090907,4.454545454545454,200.0,14,1,4,5,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,23.35,35.36012731481482,27.909600000000008,17.4714,4.061224489795919,200.0,45,1,7,3,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,7.87,13.325763888888888,12.879999999999997,12.099423076923081,4.0,180.0,45,1,6,28,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2,29.3,13.662002314814815,47.76428571428572,15.722857142857144,4.857142857142858,1700.0,14,2,7,23,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,56.16,24.635613425925925,99.99,56.16,5.0,7100.0,73,1,8,3,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,19.65,23.40293981481481,67.0,16.855,4.5,875.0,14,1,6,18,14,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,20.99,16.185208333333332,54.69538265306133,18.474719387755105,4.117647058823529,1750.0,41,1,6,11,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1,17.63,20.921550925925924,48.5,16.68125,4.875,200.0,27,1,11,16,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,11.76,19.54195601851852,77.495,12.655000000000001,3.0,8050.0,55,1,7,1,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,19.84,25.198449074074077,278.0,19.84,1.0,6400.0,9,1,2,3,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,34.19,32.383101851851855,56.0,15.764827586206893,4.0344827586206895,300.0,67,1,1,4,14,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,32.24,25.19966435185185,146.2,18.236666666666668,4.25,412.5,67,2,7,28,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,6,76.14,20.549155092592592,23.900000000000002,12.69,4.0,900.0,55,1,1,12,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,24.01,23.06357638888889,887.0,22.5,3.0,933.0,71,1,8,5,22,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,27.61,24.53431712962963,63.57777777777777,29.688888888888886,3.3333333333333335,7000.0,55,1,2,13,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,17.06,26.15519675925926,330.51631578947354,13.902631578947368,4.052631578947368,838.0,12,1,6,3,20,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,26.1,31.00994212962963,179.9,26.1,5.0,9900.0,55,1,1,19,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,25.4,25.29517361111111,85.66666666666667,35.873333333333335,4.333333333333333,2350.0,29,1,6,30,16,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,49.81,25.180150462962963,218.23975000000002,20.711000000000002,3.2,4705.0,14,2,8,20,19,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,13.34,11.1009375,285.5355555555555,18.586666666666666,5.0,1538.0,13,1,8,20,21,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,3,48.33,25.394988425925927,19.470208333333336,20.085625,3.2916666666666665,525.0,55,2,7,15,14,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,15.3,37.435150462962966,59.99,19.29375,4.125,12050.0,73,1,6,3,13,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,17.29,22.131354166666668,64.9,17.29,2.0,500.0,39,1,3,1,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,33.04,29.57601851851852,110.8,16.59125,4.125,573.0,45,1,2,14,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,28.22,25.623738425925925,109.5,23.265,4.5,2850.0,9,1,8,2,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,34.71,34.12619212962963,130.0,34.71,5.0,2000.0,51,1,7,10,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,15.11,28.54805555555556,20.326666666666664,14.656666666666666,4.5,3750.0,73,1,7,5,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2,16.38,10.625104166666668,189.0,8.19,5.0,150.0,34,2,5,14,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,22.07,26.15765046296296,644.9884444444446,31.67133333333334,4.088888888888889,710.0,67,1,10,12,20,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,12.53,15.474050925925926,207.88888888888889,16.973333333333336,4.6,1813.0,33,1,1,3,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,14.29,18.55388888888889,74.18571428571428,15.974285714285712,4.285714285714286,1500.0,55,1,3,9,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,18.0,39.22450231481481,140.40434782608693,37.077173913043474,4.282608695652174,1250.0,63,1,11,3,18,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,16.95,19.284097222222226,99.18999999999997,16.7824,4.04,675.0,13,1,10,24,17,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,8.35,6.037118055555555,29.625,11.4825,3.5,700.0,14,1,8,10,23,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,1,46.78,31.096284722222222,175.7408333333332,30.767500000000002,4.125,5000.0,10,1,2,17,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,1,28.75,33.38859953703704,30.13529411764705,17.0264705882353,4.352941176470588,200.0,23,1,12,1,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,14.1,17.07431712962963,49.0,14.476666666666667,3.888888888888889,250.0,34,1,3,4,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,19.63,53.52305555555556,219.0,24.521666666666665,1.3333333333333333,523.0,63,1,6,28,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,23.96,26.33872685185185,257.7,20.685,4.25,1900.0,33,1,2,24,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,14.42,18.275694444444444,79.70000000000002,19.45684210526316,4.294117647058823,1200.0,12,1,10,21,17,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,15.23,24.12925925925926,15.99,14.366,4.2,250.0,60,1,7,7,20,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,20.19,28.17486111111111,329.90000000000003,17.831666666666667,4.833333333333333,5500.0,29,1,3,27,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,10.96,24.340405092592597,23.899999999999988,13.258928571428571,3.8214285714285716,553.0,73,1,4,7,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,17.85,22.138148148148147,299.0,17.85,5.0,600.0,41,1,7,9,20,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,9.9,52.38324074074074,114.29333333333334,10.589999999999998,4.0,900.0,55,1,10,8,14,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,3,25.11,15.664953703703704,95.8,12.9675,3.0,163.0,33,1,10,3,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,18.66,16.325034722222224,69.99333333333334,17.80333333333333,3.1666666666666665,150.0,21,1,7,21,16,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,7.39,8.088055555555556,49.900000000000034,13.100499999999997,4.414634146341464,100.0,34,1,5,7,21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,24.91,54.467650462962965,59.9,24.91,5.0,633.0,55,1,1,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,14.1,24.106342592592597,16.9,17.526666666666667,5.0,200.0,14,1,8,24,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,14.1,24.334837962962965,19.99,14.1,5.0,100.0,45,1,1,25,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,7.78,18.397164351851853,29.0,20.57625,3.375,200.0,67,1,10,5,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,14.53,22.62465277777778,90.78571428571432,17.900714285714283,4.321428571428571,1450.0,51,1,7,16,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,16.5,11.128032407407408,45.23333333333333,22.576666666666668,3.6666666666666665,750.0,14,1,8,16,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,9.73,16.57042824074074,219.9,14.788333333333332,5.0,500.0,63,1,6,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,17.3,29.024675925925926,257.1464102564102,18.492564102564106,3.6666666666666665,346.0,67,1,7,11,23,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,29.74,27.297523148148148,99.7,21.158749999999994,4.625,400.0,33,1,4,26,16,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,13.52,29.15569444444445,83.36,21.1625,4.0,800.0,35,1,6,7,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,20.02,21.63804398148148,150.0,14.94,4.0,517.0,13,1,5,16,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,14.12,18.064814814814813,49.0,15.401666666666666,4.833333333333333,4800.0,73,1,3,22,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,20.62,21.95216435185185,95.50693069306915,23.57346534653465,4.376237623762377,2500.0,55,1,5,20,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,10.99,18.17909722222222,75.44454545454545,10.133636363636365,4.454545454545454,750.0,73,1,3,4,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,1,15.94,26.774722222222223,164.9,18.125,4.5,550.0,63,1,2,14,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,11.77,17.91292824074074,42.86666666666667,14.020000000000001,4.666666666666667,1133.0,13,1,3,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,6,21.0,43.49050925925926,21.166666666666668,3.5,5.0,220.0,22,2,8,13,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,19.44,26.34608796296296,34.25,13.913333333333336,4.583333333333333,650.0,11,1,6,23,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,19.45,22.035520833333333,244.29999999999998,20.604444444444443,3.888888888888889,303.0,67,1,4,25,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,19.27,27.53850694444445,198.0,19.27,5.0,433.0,33,1,3,26,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,150.13,23.593611111111112,469.9,150.13,3.0,22983.0,13,1,7,31,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,47.26,17.359699074074076,79.0,47.26,5.0,20900.0,51,1,11,19,15,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,19.33,22.29837962962963,799.99,19.33,3.0,1850.0,72,1,10,15,16,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,35.43,26.22479166666667,68.76923076923077,19.104230769230767,4.076923076923077,1247.0,45,2,1,19,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,11.85,20.56012731481481,15.9,10.3775,2.0,200.0,10,1,6,7,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,2,28.2,18.25519675925926,51.81780821917814,13.4341095890411,2.9178082191780823,200.0,33,1,9,16,17,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,7.58,8.45732638888889,45.05,7.58,4.5,248.0,33,1,7,22,13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,13.81,6.316504629629629,32.9,15.680000000000001,3.3333333333333335,750.0,32,1,8,6,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,10.96,26.149652777777774,44.945,11.72,4.5,500.0,33,1,2,10,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,14.99,9.643819444444444,96.39950000000003,19.48,4.35,2283.0,60,1,8,6,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,14.3,18.443935185185182,79.0,11.065000000000001,4.0,200.0,67,1,11,22,13,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,13.59,30.44293981481481,81.5,18.369999999999997,4.5,1250.0,14,1,3,5,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,15.6,22.00667824074074,113.33333333333333,13.906666666666666,4.0,700.0,9,1,10,31,23,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,14.1,22.130347222222223,13.682142857142859,14.33285714285714,4.5,100.0,71,1,7,25,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,7.71,8.350902777777778,14.8,7.71,4.0,100.0,63,1,4,24,15,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,9.9,9.01943287037037,235.66666666666666,15.491111111111113,3.6666666666666665,450.0,67,1,8,25,23,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,18.1,20.41630787037037,126.39056603773574,18.09754716981132,4.264150943396227,1350.0,12,1,11,14,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,15.15,21.517523148148147,59.08181818181819,15.29787878787879,3.090909090909091,875.0,14,1,9,14,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,16.77,24.117766203703702,240.7175,16.695,4.0,144.0,64,1,7,28,21,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,24.0,58.54136574074074,149.93649635036573,26.02051094890512,4.209558823529412,533.0,45,1,5,18,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,17.67,22.218935185185185,54.69538265306133,18.474719387755105,4.117647058823529,1750.0,41,1,11,8,18,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,12.79,15.128530092592593,18.5,10.09,5.0,250.0,9,1,7,25,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,18.24,22.31859953703704,51.9,23.173333333333332,4.666666666666667,50.0,9,1,3,19,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,13.88,17.341469907407408,78.9,17.278000000000002,4.6,611.0,49,1,4,7,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,26.61,66.57025462962963,49.99,18.605,4.166666666666667,200.0,9,1,10,7,10,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,38.22,40.26561342592593,95.0,20.922222222222224,3.3333333333333335,1400.0,45,1,1,12,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,24.48,47.312719907407406,50.0,12.706249999999999,3.5625,500.0,10,1,5,30,16,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,16.45,26.288576388888888,119.33333333333333,15.453333333333333,3.3333333333333335,5900.0,60,1,11,11,17,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
